transaction_id,customer_id,timestamp,amount,merchant_category,location_lat,location_lon,device_id,is_online,velocity_1h,velocity_24h,distance_from_home,is_fraud
TXN-00003800,C-2692,2026-08-12T18:18:52.946905,133.37,retail,53.3632,112.0822,DEV-04298,True,1,14,33.2,0
TXN-00003801,C-4778,2026-06-21T00:18:52.946905,66.34,travel,-32.9219,-130.9038,DEV-01625,False,1,5,67.57,0
TXN-00003802,C-4075,2026-08-22T08:18:52.946905,10.26,travel,30.4394,72.0265,DEV-02586,True,3,12,39.92,0
TXN-00003803,C-2102,2026-07-19T00:18:52.946905,11.29,utilities,-83.4596,40.5754,DEV-03416,False,1,6,52.68,0
TXN-00003804,C-2070,2026-06-03T08:18:52.946905,91.86,digital,26.5281,-132.749,DEV-08149,True,1,13,129.76,0
TXN-00003805,C-1684,2026-06-26T15:18:52.946905,1.81,food,-33.9366,40.9298,DEV-03087,False,3,13,23.62,0
TXN-00003806,C-3956,2026-06-22T21:18:52.946905,466.33,retail,27.599,33.1024,DEV-00298,True,3,8,69.95,1
TXN-00003807,C-3922,2026-06-10T03:18:52.946905,107.52,travel,-68.575,139.012,DEV-09824,False,3,5,61.55,0
TXN-00003808,C-1840,2026-08-01T08:18:52.946905,56.0,utilities,80.6301,69.8837,DEV-01182,False,4,1,10.45,0
TXN-00003809,C-1685,2026-06-19T09:18:52.946905,60.64,food,10.4903,-2.1778,DEV-04086,True,3,12,7.12,0
TXN-00003810,C-1679,2026-05-24T14:18:52.946905,3.54,travel,-82.634,-110.1784,DEV-01361,False,1,13,17.1,0
TXN-00003811,C-2178,2026-06-23T21:18:52.946905,112.92,digital,-13.3026,83.6838,DEV-04031,False,1,12,20.23,0
TXN-00003812,C-1322,2026-06-26T21:18:52.946905,15.39,retail,-4.5904,-55.7344,DEV-09773,False,1,10,11.3,0
TXN-00003813,C-0789,2026-06-03T14:18:52.946905,39.68,food,-4.059,-153.5007,DEV-03529,False,4,1,7.39,0
TXN-00003814,C-1832,2026-07-20T03:18:52.946905,244.58,utilities,21.2515,135.6372,DEV-04779,True,2,3,50.69,0
TXN-00003815,C-1136,2026-08-08T17:18:52.946905,146.94,retail,-6.066,-173.1716,DEV-06689,True,3,6,54.61,0
TXN-00003816,C-1531,2026-08-15T02:18:52.946905,37.97,food,32.9659,-109.783,DEV-08340,True,4,3,90.88,0
TXN-00003817,C-0880,2026-06-22T13:18:52.946905,6.02,digital,-25.1157,-77.6231,DEV-09934,True,2,11,24.12,0
TXN-00003818,C-4765,2026-07-25T11:18:52.946905,251.92,travel,-56.9145,-45.6349,DEV-09445,True,2,10,4.92,0
TXN-00003819,C-2151,2026-06-17T23:18:52.946905,45.37,food,47.2732,56.9566,DEV-01267,False,1,3,76.82,0
TXN-00003820,C-0134,2026-07-23T15:18:52.946905,129.45,digital,-15.2514,34.2591,DEV-04567,True,1,7,8.46,0
TXN-00003821,C-3837,2026-06-16T15:18:52.946905,4.68,retail,21.3334,-116.7915,DEV-05105,True,3,10,21.4,0
TXN-00003822,C-4243,2026-07-22T21:18:52.946905,118.28,utilities,-44.5695,-173.346,DEV-06375,False,4,12,111.52,0
TXN-00003823,C-1842,2026-07-26T12:18:52.946905,59.96,food,-2.0164,-100.5125,DEV-04309,False,4,14,33.6,0
TXN-00003824,C-4357,2026-08-15T13:18:52.946905,411.8,retail,-70.7726,38.909,DEV-03078,False,4,8,106.3,1
TXN-00003825,C-0869,2026-06-19T18:18:52.946905,5.1,travel,83.5131,-118.5807,DEV-08412,True,2,8,18.46,0
TXN-00003826,C-1649,2026-06-25T06:18:52.946905,82.48,retail,25.2715,134.2576,DEV-05795,True,3,10,38.01,0
TXN-00003827,C-4506,2026-08-21T05:18:52.946905,8.07,food,28.5363,-62.2536,DEV-09617,True,2,9,37.78,0
TXN-00003828,C-1325,2026-07-03T12:18:52.946905,23.51,utilities,13.922,55.9382,DEV-06805,False,2,14,57.98,0
TXN-00003829,C-1201,2026-05-21T06:18:52.946905,8.69,food,-41.8323,14.1836,DEV-04964,True,3,13,81.09,0
TXN-00003830,C-4542,2026-07-19T12:18:52.946905,108.19,travel,79.1725,-48.5473,DEV-01791,True,2,10,15.61,0
TXN-00003831,C-3420,2026-08-10T13:18:52.946905,164.91,travel,-36.2101,20.3917,DEV-01722,False,2,1,40.6,0
TXN-00003832,C-0715,2026-05-17T14:18:52.946905,109.17,retail,-35.4171,-47.0225,DEV-00963,True,4,4,70.23,0
TXN-00003833,C-4367,2026-06-16T12:18:52.946905,7.71,food,-53.3804,10.793,DEV-05041,False,2,4,33.57,0
TXN-00003834,C-3030,2026-05-19T23:18:52.946905,40.9,digital,23.6181,135.6753,DEV-04665,False,3,8,0.34,0
TXN-00003835,C-1908,2026-08-17T10:18:52.946905,48.82,food,-57.6152,-146.4045,DEV-07606,True,3,6,23.72,0
TXN-00003836,C-4939,2026-07-21T03:18:52.946905,248.22,travel,73.2719,-53.581,DEV-02768,True,4,1,71.81,1
TXN-00003837,C-4667,2026-07-29T21:18:52.946905,27.58,retail,47.6751,-164.6167,DEV-06511,False,1,5,53.98,0
TXN-00003838,C-1146,2026-07-12T01:18:52.946905,29.38,utilities,65.026,124.7874,DEV-04055,True,2,13,13.1,0
TXN-00003839,C-3600,2026-07-22T19:18:52.946905,15.13,travel,66.8643,122.6523,DEV-08688,False,3,6,107.7,0
TXN-00003840,C-2410,2026-07-05T11:18:52.946905,24.56,utilities,-84.9085,179.6448,DEV-06826,False,2,3,59.16,0
TXN-00003841,C-3703,2026-05-25T14:18:52.946905,30.99,retail,49.671,-92.776,DEV-08843,False,4,13,21.58,0
TXN-00003842,C-1231,2026-07-14T20:18:52.946905,4.05,digital,13.1855,-4.7642,DEV-06701,False,1,12,96.48,0
TXN-00003843,C-1714,2026-08-12T18:18:52.946905,67.79,retail,83.2132,96.8886,DEV-06266,True,2,6,52.95,0
TXN-00003844,C-2430,2026-06-15T17:18:52.946905,176.59,utilities,59.9585,162.0404,DEV-09604,True,1,8,122.86,0
TXN-00003845,C-1093,2026-06-09T03:18:52.946905,78.58,travel,-27.1554,-45.6476,DEV-05149,True,3,9,36.38,0
TXN-00003846,C-4563,2026-06-01T09:18:52.946905,14.35,travel,-46.1574,77.4966,DEV-01403,False,1,7,25.54,0
TXN-00003847,C-1453,2026-08-02T06:18:52.946905,2.55,travel,64.8093,95.556,DEV-00165,False,3,10,112.91,1
TXN-00003848,C-4962,2026-07-13T09:18:52.946905,65.19,retail,-31.4932,-34.0295,DEV-01819,False,2,12,7.87,0
TXN-00003849,C-4231,2026-05-25T02:18:52.946905,63.6,utilities,-9.9374,23.3964,DEV-08114,False,3,6,71.57,0
TXN-00003850,C-0083,2026-08-02T14:18:52.946905,191.3,food,31.0015,-101.8794,DEV-06946,False,2,3,97.92,0
TXN-00003851,C-2262,2026-08-18T10:18:52.946905,13.57,retail,-5.3565,-63.4948,DEV-09927,True,3,2,0.91,0
TXN-00003852,C-0552,2026-06-03T06:18:52.946905,53.81,digital,34.6103,36.5665,DEV-01678,True,3,4,98.33,0
TXN-00003853,C-2878,2026-05-25T19:18:52.946905,76.11,retail,-84.0108,-15.5297,DEV-09163,True,3,14,34.81,0
TXN-00003854,C-2270,2026-07-26T23:18:52.946905,64.36,retail,61.1753,118.8383,DEV-00681,False,3,12,7.58,0
TXN-00003855,C-4298,2026-06-16T16:18:52.946905,199.16,retail,43.4074,-66.7533,DEV-02022,True,2,5,18.83,0
TXN-00003856,C-1351,2026-06-29T14:18:52.946905,67.79,travel,-39.0626,43.9023,DEV-09641,True,2,10,19.66,0
TXN-00003857,C-1871,2026-05-23T01:18:52.946905,44.73,digital,69.9559,169.1661,DEV-01785,True,4,9,13.12,0
TXN-00003858,C-2788,2026-08-14T01:18:52.946905,39.6,travel,-4.2605,-24.4183,DEV-06387,True,1,2,8.65,0
TXN-00003859,C-3229,2026-08-17T21:18:52.946905,220.37,utilities,53.8234,-152.273,DEV-02097,False,4,9,158.74,0
TXN-00003860,C-2848,2026-07-09T07:18:52.946905,26.72,retail,30.3709,3.6686,DEV-03955,False,3,10,134.32,0
TXN-00003861,C-4311,2026-05-31T22:18:52.946905,172.56,utilities,-27.3917,-33.1441,DEV-05909,True,1,3,1.21,0
TXN-00003862,C-3768,2026-08-20T08:18:52.946905,126.49,digital,-20.1765,-150.7487,DEV-00980,True,3,1,76.62,0
TXN-00003863,C-4418,2026-08-06T18:18:52.946905,43.3,retail,50.1457,168.0071,DEV-05576,False,4,6,30.45,0
TXN-00003864,C-0094,2026-08-01T18:18:52.946905,6.44,digital,-12.393,52.1889,DEV-09023,False,1,7,53.08,0
TXN-00003865,C-1549,2026-05-21T20:18:52.946905,67.59,utilities,75.2429,-8.9077,DEV-08233,False,2,11,19.45,0
TXN-00003866,C-4389,2026-08-05T18:18:52.946905,221.03,digital,-18.2772,34.9322,DEV-04274,True,2,9,6.17,0
TXN-00003867,C-0057,2026-05-19T14:18:52.946905,27.73,utilities,-11.727,-34.2092,DEV-09879,False,2,2,128.21,0
TXN-00003868,C-0488,2026-08-05T01:18:52.946905,135.0,retail,21.2995,158.5095,DEV-04464,True,1,13,85.34,0
TXN-00003869,C-1760,2026-08-14T07:18:52.946905,23.92,travel,-67.6382,-27.9688,DEV-00582,False,4,3,6.3,0
TXN-00003870,C-0950,2026-06-30T13:18:52.946905,165.88,utilities,-65.8632,179.0558,DEV-04914,True,1,4,23.25,0
TXN-00003871,C-2928,2026-07-09T14:18:52.946905,141.58,utilities,66.7372,-20.8892,DEV-09003,False,1,14,12.01,0
TXN-00003872,C-2106,2026-05-28T16:18:52.946905,28.38,utilities,-60.5921,-61.9457,DEV-00391,False,4,4,91.23,0
TXN-00003873,C-0419,2026-07-22T18:18:52.946905,63.8,digital,82.985,177.799,DEV-09664,False,3,4,17.52,0
TXN-00003874,C-2123,2026-05-31T16:18:52.946905,62.51,utilities,7.896,-76.8859,DEV-03149,True,3,13,14.84,0
TXN-00003875,C-1876,2026-07-07T11:18:52.946905,98.54,travel,-3.6965,-73.9754,DEV-05537,False,4,1,35.69,0
TXN-00003876,C-1936,2026-07-21T23:18:52.946905,0.73,food,48.8198,-52.8597,DEV-08235,True,2,3,17.35,0
TXN-00003877,C-0494,2026-05-28T14:18:52.946905,5.67,food,85.0,99.6721,DEV-03957,True,4,11,27.31,0
TXN-00003878,C-0915,2026-05-31T02:18:52.946905,211.39,travel,42.8535,-109.1767,DEV-02406,True,2,14,26.38,0
TXN-00003879,C-1950,2026-08-14T10:18:52.946905,769.5,food,-80.5525,-175.9276,DEV-06499,True,3,2,79.86,1
TXN-00003880,C-3212,2026-06-07T23:18:52.946905,130.95,retail,-15.1403,151.1077,DEV-01249,False,4,10,15.54,0
TXN-00003881,C-4342,2026-05-27T06:18:52.946905,49.95,travel,-58.5119,146.3909,DEV-09248,False,2,14,106.28,0
TXN-00003882,C-0667,2026-07-18T03:18:52.946905,170.95,utilities,29.4054,151.7524,DEV-09888,True,4,2,59.18,1
TXN-00003883,C-0111,2026-06-03T03:18:52.946905,32.21,utilities,-36.2718,-45.7337,DEV-01544,True,3,3,22.86,0
TXN-00003884,C-4648,2026-08-03T18:18:52.946905,14.81,digital,-74.9706,-29.5893,DEV-07151,False,2,3,56.57,0
TXN-00003885,C-0804,2026-07-04T10:18:52.946905,44.94,food,40.4453,-0.0439,DEV-04025,False,1,10,2.24,0
TXN-00003886,C-4078,2026-05-27T16:18:52.946905,85.39,utilities,-46.3459,-111.2943,DEV-08991,True,3,5,11.51,0
TXN-00003887,C-1842,2026-07-26T21:18:52.946905,72.96,utilities,-17.8195,61.2752,DEV-03244,False,1,12,59.78,0
TXN-00003888,C-0433,2026-06-13T09:18:52.946905,8.62,utilities,-12.8502,-150.0435,DEV-05021,False,2,7,1.12,0
TXN-00003889,C-3785,2026-08-01T12:18:52.946905,356.79,travel,14.6427,-32.618,DEV-08219,False,1,8,0.84,0
TXN-00003890,C-1964,2026-06-24T00:18:52.946905,50.91,travel,51.8059,-44.3438,DEV-03302,True,4,1,29.03,0
TXN-00003891,C-0405,2026-07-05T16:18:52.946905,47.44,food,24.1263,-94.6869,DEV-03763,False,3,10,27.06,0
TXN-00003892,C-2515,2026-08-06T04:18:52.946905,149.49,travel,-6.1051,-111.6347,DEV-05941,False,4,10,84.51,0
TXN-00003893,C-3483,2026-05-17T16:18:52.946905,181.99,utilities,60.6102,-42.8258,DEV-08166,False,4,14,74.72,0
TXN-00003894,C-1700,2026-07-28T12:18:52.946905,16.73,travel,67.8098,51.8964,DEV-09666,False,2,8,7.56,0
TXN-00003895,C-3762,2026-08-19T20:18:52.946905,12.4,utilities,-77.0509,-6.8928,DEV-04740,False,4,3,143.41,0
TXN-00003896,C-4172,2026-05-20T06:18:52.946905,31.14,food,-59.0525,-130.6891,DEV-02041,False,2,4,17.41,0
TXN-00003897,C-4492,2026-07-05T15:18:52.946905,60.44,retail,-67.5155,-22.6944,DEV-04584,False,1,14,18.41,0
TXN-00003898,C-0342,2026-08-12T07:18:52.946905,188.09,utilities,44.0235,19.1968,DEV-04206,True,4,14,107.09,0
TXN-00003899,C-0563,2026-06-22T01:18:52.946905,149.54,retail,28.5668,129.2138,DEV-05014,True,1,5,330.69,1
TXN-00003900,C-4485,2026-08-18T09:18:52.946905,221.7,travel,16.6345,158.3777,DEV-04848,True,3,7,62.6,0
TXN-00003901,C-1799,2026-05-15T13:18:52.946905,144.64,retail,31.8063,12.7781,DEV-08952,False,1,4,5.17,0
TXN-00003902,C-0024,2026-08-03T17:18:52.946905,97.71,utilities,63.1443,102.9145,DEV-07363,True,1,10,35.18,0
TXN-00003903,C-1038,2026-07-22T10:18:52.946905,24.85,food,55.6072,-106.001,DEV-00781,False,4,3,65.41,0
TXN-00003904,C-0849,2026-07-14T22:18:52.946905,119.42,utilities,-16.6682,161.3042,DEV-07303,True,2,2,12.64,0
TXN-00003905,C-1128,2026-06-27T07:18:52.946905,10.66,digital,-66.753,129.1513,DEV-09811,False,4,10,195.49,0
TXN-00003906,C-3743,2026-06-16T13:18:52.946905,31.46,retail,49.2433,-10.5603,DEV-04156,False,1,10,234.44,1
TXN-00003907,C-2799,2026-07-23T11:18:52.946905,327.6,retail,67.3129,87.6224,DEV-08638,True,3,4,79.55,1
TXN-00003908,C-3696,2026-06-08T04:18:52.946905,85.47,food,-18.8394,98.6379,DEV-08860,True,2,12,7.67,0
TXN-00003909,C-2787,2026-06-25T06:18:52.946905,18.51,retail,52.5381,133.9627,DEV-07798,True,1,7,104.55,1
TXN-00003910,C-0186,2026-08-13T01:18:52.946905,1.53,utilities,2.9733,120.1667,DEV-02992,True,3,7,43.85,0
TXN-00003911,C-2494,2026-05-27T00:18:52.946905,85.74,utilities,-28.526,141.1276,DEV-09208,True,1,8,30.0,0
TXN-00003912,C-0231,2026-06-20T06:18:52.946905,40.32,food,-34.9424,58.5074,DEV-03458,False,2,14,32.99,0
TXN-00003913,C-0300,2026-07-31T22:18:52.946905,192.66,utilities,-58.6151,-72.4725,DEV-01549,False,2,2,77.65,0
TXN-00003914,C-1573,2026-07-29T09:18:52.946905,117.77,utilities,-18.7031,177.8504,DEV-03605,True,4,5,2.75,0
TXN-00003915,C-1703,2026-06-23T18:18:52.946905,27.96,food,80.8069,-175.571,DEV-01232,False,3,5,76.33,0
TXN-00003916,C-4831,2026-08-07T05:18:52.946905,200.64,food,34.5367,93.8548,DEV-08684,False,3,1,23.89,0
TXN-00003917,C-1498,2026-07-25T13:18:52.946905,129.11,food,26.8265,-16.6119,DEV-09325,True,2,12,47.02,0
TXN-00003918,C-2274,2026-08-16T07:18:52.946905,483.21,retail,-69.1833,-83.4257,DEV-01806,False,4,6,14.41,0
TXN-00003919,C-3006,2026-07-23T04:18:52.946905,139.25,digital,-74.6685,-22.2669,DEV-02691,False,4,8,20.74,0
TXN-00003920,C-4587,2026-07-25T11:18:52.946905,28.12,digital,-27.7566,-99.0928,DEV-09805,False,4,9,28.76,0
TXN-00003921,C-2787,2026-05-15T23:18:52.946905,126.18,utilities,-88.1119,-93.4899,DEV-09437,False,3,12,3.92,0
TXN-00003922,C-1647,2026-06-19T00:18:52.946905,113.64,digital,16.0802,-109.8836,DEV-00504,True,2,8,8.75,0
TXN-00003923,C-2429,2026-08-22T18:18:52.946905,44.17,digital,42.6232,127.8657,DEV-03867,False,3,4,3.17,0
TXN-00003924,C-1579,2026-07-03T22:18:52.946905,115.25,utilities,-30.323,-107.1809,DEV-01708,True,4,5,72.6,0
TXN-00003925,C-4948,2026-06-01T19:18:52.946905,702.84,retail,-17.2319,-17.5144,DEV-04761,True,1,4,11.66,1
TXN-00003926,C-0101,2026-07-06T08:18:52.946905,330.98,food,-48.8665,-50.0502,DEV-07471,False,4,13,52.99,0
TXN-00003927,C-4663,2026-06-20T09:18:52.946905,43.42,travel,-30.33,-143.8868,DEV-00081,False,2,11,6.72,0
TXN-00003928,C-4310,2026-07-28T22:18:52.946905,154.27,digital,-16.4936,60.8288,DEV-02360,True,4,5,11.78,1
TXN-00003929,C-0655,2026-06-20T08:18:52.946905,3.71,travel,43.1052,46.4629,DEV-06906,False,3,9,49.86,0
TXN-00003930,C-3056,2026-07-29T09:18:52.946905,50.32,digital,23.9007,99.822,DEV-01128,True,3,14,50.58,0
TXN-00003931,C-4260,2026-06-28T08:18:52.946905,81.51,digital,-58.3182,162.1986,DEV-04126,True,3,13,25.84,0
TXN-00003932,C-1690,2026-07-13T19:18:52.946905,73.91,food,-49.7083,33.8914,DEV-03606,False,2,1,36.84,0
TXN-00003933,C-0637,2026-08-15T17:18:52.946905,21.68,retail,66.6101,69.6024,DEV-05750,False,2,12,51.66,0
TXN-00003934,C-4027,2026-05-25T09:18:52.946905,94.09,food,71.1059,43.4121,DEV-01769,True,3,13,3.09,1
TXN-00003935,C-3140,2026-06-17T12:18:52.946905,116.96,utilities,-42.9508,-152.0655,DEV-05338,False,4,1,1.31,1
TXN-00003936,C-4115,2026-06-14T23:18:52.946905,21.62,travel,-13.1058,-169.512,DEV-01762,False,4,5,35.7,0
TXN-00003937,C-3336,2026-08-10T00:18:52.946905,13.61,digital,-3.1149,-94.8028,DEV-02531,False,2,9,0.0,0
TXN-00003938,C-2438,2026-06-20T05:18:52.946905,93.84,digital,88.6029,-27.1941,DEV-04774,False,4,6,41.67,0
TXN-00003939,C-0718,2026-08-06T02:18:52.946905,233.4,food,74.043,-106.3719,DEV-09074,False,1,5,34.87,0
TXN-00003940,C-1675,2026-06-15T12:18:52.946905,14.11,digital,-19.659,172.7695,DEV-04133,False,4,12,25.41,0
TXN-00003941,C-0221,2026-06-18T22:18:52.946905,260.96,digital,42.1667,117.405,DEV-02349,True,1,8,54.26,0
TXN-00003942,C-1104,2026-06-08T07:18:52.946905,21.17,retail,-55.3936,167.2983,DEV-02535,True,3,4,28.5,0
TXN-00003943,C-2861,2026-08-11T11:18:52.946905,298.92,retail,56.0776,-119.5305,DEV-08647,False,2,7,22.36,0
TXN-00003944,C-2595,2026-08-09T11:18:52.946905,61.17,retail,79.641,84.4676,DEV-07109,False,3,4,36.98,0
TXN-00003945,C-3519,2026-05-19T11:18:52.946905,20.75,digital,65.4017,-51.4689,DEV-02651,True,2,13,43.51,0
TXN-00003946,C-4422,2026-07-21T17:18:52.946905,30.14,utilities,-9.343,-102.4741,DEV-03285,True,2,10,85.9,1
TXN-00003947,C-0281,2026-08-08T00:18:52.946905,87.39,retail,87.6345,-57.0618,DEV-03745,True,1,12,28.32,0
TXN-00003948,C-0991,2026-07-22T16:18:52.946905,186.79,digital,-75.683,88.7671,DEV-04379,False,3,4,5.33,0
TXN-00003949,C-4838,2026-07-22T16:18:52.946905,40.23,travel,62.2279,97.7601,DEV-04519,False,2,13,14.19,0
TXN-00003950,C-1227,2026-05-25T10:18:52.946905,136.4,retail,-28.9723,171.7682,DEV-05903,False,2,5,35.51,0
TXN-00003951,C-2633,2026-06-30T20:18:52.946905,179.36,utilities,10.4726,-152.297,DEV-08441,True,2,12,36.0,1
TXN-00003952,C-2504,2026-07-08T23:18:52.946905,127.92,utilities,-43.302,-56.5378,DEV-00261,False,2,13,79.34,0
TXN-00003953,C-3609,2026-06-22T12:18:52.946905,99.41,travel,81.2229,-112.7113,DEV-09831,True,4,12,14.04,0
TXN-00003954,C-1311,2026-08-12T03:18:52.946905,19.53,retail,57.7119,165.5225,DEV-01389,True,4,14,13.65,0
TXN-00003955,C-1236,2026-07-19T10:18:52.946905,109.31,retail,-18.1603,140.9314,DEV-06795,True,2,8,35.51,0
TXN-00003956,C-3171,2026-05-21T08:18:52.946905,76.74,digital,-69.1508,-20.2977,DEV-06491,True,1,10,36.95,0
TXN-00003957,C-2901,2026-06-26T02:18:52.946905,10.34,retail,72.8713,-141.5241,DEV-03607,False,1,10,67.73,0
TXN-00003958,C-3436,2026-06-17T01:18:52.946905,9.83,food,41.7401,-145.5649,DEV-02825,True,4,5,63.16,0
TXN-00003959,C-0483,2026-07-09T15:18:52.946905,203.3,food,-9.2977,54.8177,DEV-02794,True,1,8,9.1,0
TXN-00003960,C-1485,2026-07-01T15:18:52.946905,376.76,utilities,-9.8388,128.3654,DEV-03350,True,4,8,46.68,1
TXN-00003961,C-1638,2026-07-17T15:18:52.946905,146.14,digital,-12.6192,5.5798,DEV-00495,False,1,12,5.53,0
TXN-00003962,C-2012,2026-05-25T23:18:52.946905,1.54,travel,89.9991,33.3473,DEV-04169,False,4,8,4.28,0
TXN-00003963,C-0860,2026-06-03T13:18:52.946905,73.54,travel,-53.0978,-19.3823,DEV-00060,False,2,13,13.65,0
TXN-00003964,C-0182,2026-05-23T14:18:52.946905,39.34,travel,-33.74,22.768,DEV-08783,False,1,13,29.68,0
TXN-00003965,C-0264,2026-07-06T15:18:52.946905,207.31,utilities,76.644,152.4925,DEV-01875,False,3,5,54.18,0
TXN-00003966,C-3372,2026-08-05T13:18:52.946905,141.65,travel,-42.0939,150.2978,DEV-00716,False,4,2,63.74,0
TXN-00003967,C-2312,2026-08-21T07:18:52.946905,294.79,food,-39.4714,141.123,DEV-04249,True,4,1,101.01,1
TXN-00003968,C-2242,2026-06-09T14:18:52.946905,89.53,travel,44.5148,-104.6784,DEV-09783,True,4,3,17.7,0
TXN-00003969,C-1996,2026-06-18T10:18:52.946905,65.97,retail,2.5613,123.4079,DEV-04955,False,1,2,15.71,0
TXN-00003970,C-1996,2026-06-01T23:18:52.946905,1.31,food,44.3077,-8.9603,DEV-04033,True,1,10,19.04,0
TXN-00003971,C-1703,2026-08-09T13:18:52.946905,106.97,retail,21.7367,166.9361,DEV-01870,False,3,6,108.68,0
TXN-00003972,C-4574,2026-08-17T00:18:52.946905,68.16,digital,69.8935,-84.562,DEV-07062,False,4,1,6.73,0
TXN-00003973,C-4478,2026-06-20T13:18:52.946905,57.66,utilities,19.3335,110.782,DEV-01778,True,1,11,22.63,0
TXN-00003974,C-2454,2026-08-01T04:18:52.946905,139.85,utilities,69.6527,-21.9161,DEV-00245,False,2,12,46.75,0
TXN-00003975,C-4405,2026-05-29T00:18:52.946905,7.77,digital,5.3512,-29.1524,DEV-05731,True,4,1,77.19,0
TXN-00003976,C-4018,2026-06-06T07:18:52.946905,59.48,travel,-24.4602,-12.0126,DEV-00746,True,3,14,133.0,0
TXN-00003977,C-2459,2026-08-03T08:18:52.946905,10.59,digital,14.1165,-147.2987,DEV-00382,True,4,6,46.41,0
TXN-00003978,C-3685,2026-07-28T17:18:52.946905,2.23,utilities,32.4935,36.2577,DEV-08946,True,3,14,101.11,0
TXN-00003979,C-0837,2026-06-04T21:18:52.946905,321.7,food,84.2285,-131.6834,DEV-09565,True,4,13,51.6,1
TXN-00003980,C-1066,2026-07-20T16:18:52.946905,79.34,food,42.1191,75.1998,DEV-03411,True,3,10,36.64,0
TXN-00003981,C-1046,2026-08-14T19:18:52.946905,53.15,utilities,-38.4309,7.5717,DEV-06203,False,2,5,27.86,0
TXN-00003982,C-2363,2026-06-29T19:18:52.946905,56.45,digital,60.6922,-3.9934,DEV-01562,True,3,1,241.59,1
TXN-00003983,C-1346,2026-07-27T13:18:52.946905,108.52,digital,11.0284,-174.7178,DEV-05381,False,3,14,158.51,0
TXN-00003984,C-2205,2026-06-02T21:18:52.946905,46.03,digital,-61.9406,-145.0648,DEV-06678,True,3,8,10.38,1
TXN-00003985,C-2047,2026-05-25T15:18:52.946905,15.99,retail,27.4847,106.7823,DEV-00234,False,3,10,71.07,0
TXN-00003986,C-3018,2026-07-13T20:18:52.946905,38.76,utilities,12.5331,124.9952,DEV-04697,False,3,5,38.11,0
TXN-00003987,C-2959,2026-05-20T14:18:52.946905,62.65,travel,-35.7296,-41.685,DEV-00570,False,4,7,12.44,0
TXN-00003988,C-1437,2026-06-18T23:18:52.946905,79.27,digital,-16.7686,73.7229,DEV-05547,True,3,11,54.4,0
TXN-00003989,C-0779,2026-08-21T18:18:52.946905,341.24,food,-60.0088,-153.338,DEV-09097,False,2,14,48.18,0
TXN-00003990,C-1960,2026-07-28T22:18:52.946905,303.57,retail,12.7566,-150.067,DEV-04057,True,1,5,117.39,0
TXN-00003991,C-2393,2026-07-18T12:18:52.946905,82.1,digital,56.6291,143.2877,DEV-05776,True,2,2,88.78,0
TXN-00003992,C-2259,2026-08-22T13:18:52.946905,41.81,retail,-28.7055,-64.8252,DEV-09441,False,3,3,10.91,0
TXN-00003993,C-0604,2026-07-28T01:18:52.946905,29.69,digital,-54.5355,-74.8079,DEV-09777,False,3,5,21.85,0
TXN-00003994,C-3102,2026-06-07T21:18:52.946905,21.45,utilities,69.3533,57.4334,DEV-02701,False,1,10,23.22,0
TXN-00003995,C-0490,2026-05-16T17:18:52.946905,30.73,travel,-62.6687,58.8205,DEV-03454,True,2,2,63.91,0
TXN-00003996,C-0040,2026-05-22T10:18:52.946905,89.66,travel,36.4947,147.465,DEV-03955,False,1,1,23.53,0
TXN-00003997,C-3181,2026-06-02T18:18:52.946905,2.79,food,-12.0467,-131.0253,DEV-06383,False,3,6,64.56,0
TXN-00003998,C-0143,2026-06-24T14:18:52.946905,26.23,retail,-62.3957,-36.6528,DEV-04170,False,1,13,3.54,0
TXN-00003999,C-3511,2026-06-21T16:18:52.946905,52.56,food,13.4306,103.5282,DEV-06699,False,2,2,74.44,0
TXN-00004000,C-3021,2026-07-24T05:18:52.946905,18.08,utilities,-30.927,99.0503,DEV-05030,True,4,8,31.89,1
TXN-00004001,C-3401,2026-06-13T10:18:52.946905,0.03,travel,-86.9533,-155.689,DEV-03791,False,3,12,7.43,0
TXN-00004002,C-1266,2026-05-16T06:18:52.946905,64.23,retail,59.2741,86.3219,DEV-04269,False,3,1,13.21,0
TXN-00004003,C-0963,2026-07-09T19:18:52.946905,26.52,utilities,-3.3535,-69.5836,DEV-02904,False,3,4,0.48,0
TXN-00004004,C-2121,2026-06-16T18:18:52.946905,32.17,travel,-16.5922,146.7272,DEV-04133,True,2,8,19.18,0
TXN-00004005,C-2390,2026-06-30T04:18:52.946905,4.05,retail,4.0933,-78.3194,DEV-00443,True,3,1,11.87,0
TXN-00004006,C-0795,2026-06-17T10:18:52.946905,226.45,travel,10.7369,-21.7388,DEV-08351,False,3,4,18.64,0
TXN-00004007,C-4205,2026-06-03T21:18:52.946905,398.4,utilities,-50.7892,-45.1029,DEV-02579,False,1,8,19.47,1
TXN-00004008,C-4836,2026-06-24T08:18:52.946905,303.91,food,42.6059,41.8196,DEV-07102,True,3,7,32.83,0
TXN-00004009,C-4473,2026-07-31T23:18:52.946905,4.55,retail,74.45,127.1484,DEV-00319,False,1,8,20.93,0
TXN-00004010,C-3452,2026-08-09T06:18:52.946905,363.21,travel,52.791,26.1388,DEV-07640,True,3,13,12.17,0
