customer_id,name,segment,tenure_months,monthly_charges,total_charges,credit_limit,credit_utilization,education,marital_status,age,phone_service,internet_service,contract_type,payment_method,churn_flag,default_flag
C-2522,Customer 2522,sme,65,107.09,5741.6,50000,0.5,Masters,Married,66,No,No,Two year,Mailed check,0,0
C-2523,Customer 2523,retail,61,134.3,7806.71,1000,0.42,Masters,Married,68,No,Fiber optic,Two year,Electronic check,0,1
C-2524,Customer 2524,enterprise,26,104.27,7040.49,10000,0.33,PhD,Married,67,Yes,No,Month-to-month,Credit card,0,1
C-2525,Customer 2525,sme,18,94.59,583.77,1000,0.56,PhD,Married,78,Yes,DSL,One year,Bank transfer,0,1
C-2526,Customer 2526,retail,24,25.4,4938.83,50000,0.77,Bachelors,Single,68,Yes,DSL,One year,Bank transfer,0,0
C-2527,Customer 2527,sme,50,95.48,6150.0,1000,0.87,Bachelors,Married,36,Yes,Fiber optic,One year,Mailed check,0,1
C-2528,Customer 2528,retail,52,22.38,863.49,10000,0.88,PhD,Single,61,No,Fiber optic,Two year,Credit card,0,0
C-2529,Customer 2529,sme,56,84.58,7434.05,5000,0.23,High School,Married,51,Yes,DSL,One year,Bank transfer,0,1
C-2530,Customer 2530,retail,6,77.69,1331.83,1000,0.7,Masters,Single,59,Yes,No,One year,Electronic check,1,1
C-2531,Customer 2531,sme,42,46.02,6786.11,10000,0.1,High School,Married,50,No,No,One year,Electronic check,0,1
C-2532,Customer 2532,enterprise,2,64.87,3059.39,10000,0.48,PhD,Married,48,Yes,Fiber optic,One year,Bank transfer,0,1
C-2533,Customer 2533,sme,35,60.89,7447.1,10000,0.82,Bachelors,Married,29,No,DSL,Month-to-month,Electronic check,0,0
C-2534,Customer 2534,retail,11,74.48,1566.76,10000,0.48,Bachelors,Single,44,Yes,DSL,Two year,Credit card,0,1
C-2535,Customer 2535,retail,8,129.46,2880.25,50000,0.5,Bachelors,Single,59,Yes,Fiber optic,Two year,Mailed check,0,0
C-2536,Customer 2536,retail,52,88.32,851.74,50000,0.74,High School,Single,27,No,DSL,Two year,Electronic check,0,0
C-2537,Customer 2537,retail,15,69.03,3034.39,1000,0.79,Bachelors,Married,48,Yes,Fiber optic,Two year,Electronic check,0,1
C-2538,Customer 2538,retail,23,41.48,1262.9,50000,0.26,Masters,Married,74,Yes,No,Two year,Bank transfer,1,0
C-2539,Customer 2539,enterprise,39,131.82,1795.81,50000,0.57,PhD,Married,58,No,DSL,Two year,Mailed check,0,0
C-2540,Customer 2540,retail,41,43.57,4032.72,10000,0.79,Masters,Married,23,Yes,DSL,Month-to-month,Bank transfer,0,0
C-2541,Customer 2541,sme,62,66.03,6204.95,10000,0.79,High School,Single,62,Yes,DSL,Month-to-month,Credit card,1,1
C-2542,Customer 2542,retail,48,47.55,4289.99,1000,0.11,High School,Single,73,No,DSL,Two year,Electronic check,0,1
C-2543,Customer 2543,retail,63,124.47,2993.96,5000,0.67,Bachelors,Married,69,Yes,No,Month-to-month,Electronic check,1,1
C-2544,Customer 2544,enterprise,23,115.7,5507.02,50000,0.7,Masters,Married,75,No,DSL,Month-to-month,Credit card,1,0
C-2545,Customer 2545,sme,31,60.23,5939.59,1000,0.89,High School,Single,37,Yes,DSL,One year,Bank transfer,0,1
C-2546,Customer 2546,retail,26,79.31,4359.61,50000,0.12,PhD,Married,79,Yes,No,One year,Credit card,0,0
C-2547,Customer 2547,enterprise,44,60.04,5502.54,1000,0.57,Masters,Married,34,Yes,No,Two year,Mailed check,0,1
C-2548,Customer 2548,enterprise,62,108.03,840.1,10000,0.37,High School,Married,31,No,Fiber optic,Month-to-month,Electronic check,0,1
C-2549,Customer 2549,retail,17,62.24,7218.51,10000,0.29,Masters,Single,41,No,DSL,One year,Mailed check,0,0
C-2550,Customer 2550,enterprise,6,113.3,3059.62,5000,0.65,Bachelors,Married,29,Yes,Fiber optic,One year,Electronic check,0,1
C-2551,Customer 2551,sme,28,49.27,1854.16,5000,0.35,High School,Married,67,No,No,One year,Bank transfer,1,1
C-2552,Customer 2552,retail,69,21.97,980.3,5000,0.28,PhD,Married,39,Yes,DSL,Two year,Credit card,0,0
C-2553,Customer 2553,enterprise,26,78.36,7155.22,1000,0.23,High School,Married,21,Yes,DSL,One year,Credit card,1,1
C-2554,Customer 2554,sme,71,60.52,7115.58,50000,0.44,Bachelors,Married,26,Yes,Fiber optic,One year,Bank transfer,0,0
C-2555,Customer 2555,enterprise,27,101.48,6163.08,50000,0.84,Masters,Married,69,Yes,No,Month-to-month,Mailed check,0,0
C-2556,Customer 2556,enterprise,58,108.85,1246.37,50000,0.43,Masters,Married,18,Yes,No,Month-to-month,Electronic check,0,0
C-2557,Customer 2557,sme,29,80.06,3951.27,10000,0.32,Bachelors,Married,38,Yes,No,Month-to-month,Credit card,0,1
C-2558,Customer 2558,enterprise,71,97.77,3399.68,5000,0.58,High School,Single,68,Yes,DSL,Two year,Bank transfer,0,1
C-2559,Customer 2559,enterprise,27,31.77,7137.63,50000,0.69,Masters,Married,42,Yes,DSL,One year,Mailed check,0,1
C-2560,Customer 2560,retail,38,86.54,1303.15,50000,0.28,Masters,Single,47,Yes,No,Two year,Bank transfer,0,0
C-2561,Customer 2561,enterprise,62,20.3,4297.79,5000,0.6,Masters,Single,59,Yes,Fiber optic,Month-to-month,Electronic check,0,0
C-2562,Customer 2562,sme,2,124.81,5458.26,10000,0.45,Bachelors,Single,63,Yes,Fiber optic,Month-to-month,Mailed check,0,1
C-2563,Customer 2563,enterprise,57,72.22,6924.83,1000,0.41,Masters,Married,79,Yes,Fiber optic,One year,Credit card,0,1
C-2564,Customer 2564,retail,39,81.8,6260.13,10000,0.52,High School,Married,24,No,DSL,Two year,Mailed check,0,1
C-2565,Customer 2565,retail,69,104.71,5667.27,10000,0.56,High School,Married,43,No,Fiber optic,One year,Credit card,0,1
C-2566,Customer 2566,enterprise,43,60.47,6704.26,5000,0.44,PhD,Married,43,No,DSL,One year,Electronic check,0,1
C-2567,Customer 2567,retail,52,27.09,2639.78,10000,0.58,Bachelors,Single,39,No,DSL,Month-to-month,Mailed check,0,0
C-2568,Customer 2568,enterprise,33,90.19,6998.48,10000,0.24,Bachelors,Single,54,Yes,No,Two year,Electronic check,0,1
C-2569,Customer 2569,enterprise,36,76.95,1085.56,10000,0.79,Bachelors,Married,35,Yes,No,Month-to-month,Credit card,0,1
C-2570,Customer 2570,enterprise,16,93.73,4474.24,50000,0.25,Bachelors,Single,47,No,DSL,Two year,Bank transfer,0,0
C-2571,Customer 2571,sme,33,72.17,489.95,10000,0.39,PhD,Single,59,No,No,Month-to-month,Mailed check,1,1
C-2572,Customer 2572,retail,2,36.5,1944.43,5000,0.21,Masters,Single,47,No,No,One year,Credit card,0,1
C-2573,Customer 2573,sme,62,69.59,4829.26,1000,0.85,High School,Married,46,Yes,No,Two year,Credit card,0,1
C-2574,Customer 2574,sme,8,48.08,6218.06,5000,0.76,High School,Married,44,Yes,No,Month-to-month,Mailed check,1,0
C-2575,Customer 2575,retail,15,120.2,7775.84,5000,0.18,PhD,Single,60,No,No,Two year,Mailed check,0,1
C-2576,Customer 2576,enterprise,1,98.71,5590.68,1000,0.66,PhD,Single,23,Yes,No,Two year,Electronic check,0,1
C-2577,Customer 2577,enterprise,17,82.35,3605.51,50000,0.27,High School,Single,60,Yes,DSL,One year,Bank transfer,0,0
C-2578,Customer 2578,enterprise,19,130.97,1870.03,50000,0.86,PhD,Married,26,No,No,Month-to-month,Mailed check,1,0
C-2579,Customer 2579,enterprise,21,65.66,1248.32,10000,0.1,PhD,Married,43,Yes,No,Two year,Credit card,0,0
C-2580,Customer 2580,retail,45,101.0,2938.91,1000,0.13,Bachelors,Married,43,Yes,DSL,Two year,Bank transfer,1,1
C-2581,Customer 2581,sme,16,28.14,2533.12,50000,0.25,High School,Single,55,No,DSL,One year,Mailed check,1,0
C-2582,Customer 2582,retail,48,83.75,5769.04,5000,0.31,PhD,Married,23,No,DSL,Month-to-month,Credit card,1,1
C-2583,Customer 2583,sme,54,144.1,5831.32,5000,0.44,High School,Single,34,Yes,DSL,Month-to-month,Bank transfer,0,1
C-2584,Customer 2584,enterprise,7,111.29,2010.88,5000,0.13,Bachelors,Married,47,Yes,No,Month-to-month,Mailed check,1,1
C-2585,Customer 2585,retail,24,93.49,4483.77,10000,0.56,Masters,Single,61,Yes,No,Month-to-month,Mailed check,1,1
C-2586,Customer 2586,retail,28,120.92,3837.88,50000,0.83,High School,Single,21,Yes,No,Two year,Electronic check,1,0
C-2587,Customer 2587,sme,55,77.98,6088.14,50000,0.69,High School,Single,40,No,DSL,One year,Electronic check,0,0
C-2588,Customer 2588,enterprise,24,23.24,5641.76,50000,0.11,PhD,Married,40,No,Fiber optic,One year,Credit card,0,0
C-2589,Customer 2589,retail,4,98.98,5344.43,5000,0.39,High School,Married,56,No,No,Month-to-month,Bank transfer,0,1
C-2590,Customer 2590,sme,58,54.27,7067.76,50000,0.34,Bachelors,Single,62,No,Fiber optic,Month-to-month,Mailed check,0,0
C-2591,Customer 2591,sme,44,70.54,3990.77,50000,0.36,PhD,Married,77,Yes,DSL,Two year,Credit card,1,0
C-2592,Customer 2592,enterprise,60,60.78,3608.57,1000,0.18,High School,Single,18,Yes,No,One year,Credit card,0,1
C-2593,Customer 2593,retail,67,139.21,1787.7,5000,0.41,Bachelors,Married,29,No,No,One year,Mailed check,0,1
C-2594,Customer 2594,enterprise,69,149.91,3888.43,5000,0.58,Masters,Single,41,Yes,DSL,Two year,Credit card,0,1
C-2595,Customer 2595,retail,47,74.8,5849.09,1000,0.87,Bachelors,Single,67,No,DSL,Two year,Credit card,0,1
C-2596,Customer 2596,sme,67,81.26,3214.15,5000,0.89,PhD,Single,21,Yes,No,Month-to-month,Credit card,0,1
C-2597,Customer 2597,sme,7,36.99,6831.55,5000,0.33,High School,Married,38,Yes,DSL,One year,Bank transfer,0,1
C-2598,Customer 2598,retail,3,21.77,2808.51,5000,0.39,Bachelors,Single,70,Yes,Fiber optic,Month-to-month,Mailed check,0,1
C-2599,Customer 2599,retail,52,139.18,1163.02,10000,0.83,PhD,Single,49,No,DSL,One year,Credit card,0,1
C-2600,Customer 2600,sme,11,75.73,5090.87,1000,0.47,PhD,Single,44,Yes,Fiber optic,Two year,Electronic check,0,1
C-2601,Customer 2601,retail,41,87.8,3450.31,50000,0.23,Masters,Married,52,No,DSL,Month-to-month,Mailed check,0,0
C-2602,Customer 2602,enterprise,26,37.78,2090.68,50000,0.28,Bachelors,Single,29,Yes,DSL,One year,Electronic check,0,1
C-2603,Customer 2603,enterprise,62,34.55,3470.7,50000,0.4,High School,Married,36,No,No,Two year,Credit card,0,1
C-2604,Customer 2604,sme,28,71.08,6454.08,50000,0.27,PhD,Married,68,No,No,Two year,Electronic check,0,0
C-2605,Customer 2605,retail,1,125.14,3323.39,50000,0.49,Bachelors,Single,19,No,No,Month-to-month,Mailed check,0,0
C-2606,Customer 2606,sme,61,144.72,6365.87,10000,0.2,Bachelors,Single,28,No,DSL,One year,Bank transfer,0,1
C-2607,Customer 2607,retail,31,65.94,3619.6,10000,0.21,Bachelors,Single,38,No,DSL,Two year,Bank transfer,0,0
C-2608,Customer 2608,enterprise,7,25.85,6385.1,5000,0.67,High School,Married,28,Yes,No,Two year,Credit card,0,0
C-2609,Customer 2609,sme,63,32.57,7512.11,1000,0.75,High School,Married,77,Yes,DSL,Two year,Credit card,0,1
C-2610,Customer 2610,enterprise,71,55.07,7513.33,10000,0.54,Bachelors,Single,64,No,Fiber optic,Month-to-month,Mailed check,0,0
C-2611,Customer 2611,sme,20,75.57,1411.39,10000,0.38,Bachelors,Married,74,Yes,Fiber optic,Two year,Credit card,0,1
C-2612,Customer 2612,sme,67,38.27,4835.51,5000,0.44,PhD,Single,38,No,DSL,One year,Credit card,1,1
C-2613,Customer 2613,sme,10,62.98,3101.92,10000,0.65,Bachelors,Married,59,Yes,No,Month-to-month,Bank transfer,1,1
C-2614,Customer 2614,retail,63,128.49,7405.14,10000,0.23,PhD,Single,63,No,Fiber optic,Month-to-month,Bank transfer,1,1
C-2615,Customer 2615,enterprise,10,24.5,1801.78,50000,0.22,Masters,Married,51,Yes,No,Two year,Bank transfer,0,0
C-2616,Customer 2616,retail,40,68.27,2363.48,50000,0.27,PhD,Married,46,No,DSL,One year,Electronic check,1,0
C-2617,Customer 2617,enterprise,9,78.13,7840.42,10000,0.14,High School,Single,44,No,DSL,Two year,Mailed check,0,0
C-2618,Customer 2618,sme,31,42.3,4816.75,10000,0.14,Masters,Single,56,No,Fiber optic,One year,Credit card,0,0
C-2619,Customer 2619,retail,63,89.26,1276.3,1000,0.15,Masters,Single,18,Yes,No,Month-to-month,Credit card,1,1
C-2620,Customer 2620,enterprise,32,103.43,1592.78,5000,0.82,High School,Married,69,Yes,Fiber optic,One year,Electronic check,1,1
C-2621,Customer 2621,retail,19,78.24,4076.49,10000,0.18,Masters,Single,54,Yes,Fiber optic,One year,Bank transfer,0,1
C-2622,Customer 2622,enterprise,3,67.33,5713.0,1000,0.61,High School,Married,66,No,No,Month-to-month,Credit card,0,1
C-2623,Customer 2623,sme,60,35.27,6516.07,5000,0.14,Masters,Married,77,Yes,No,Month-to-month,Electronic check,0,1
C-2624,Customer 2624,retail,20,53.38,3731.19,50000,0.87,Bachelors,Single,36,Yes,DSL,One year,Bank transfer,1,0
C-2625,Customer 2625,enterprise,34,138.39,2357.43,50000,0.39,Masters,Single,31,No,DSL,Month-to-month,Bank transfer,1,0
C-2626,Customer 2626,retail,16,69.56,3526.77,10000,0.39,Bachelors,Married,48,No,DSL,Two year,Electronic check,1,0
C-2627,Customer 2627,retail,70,112.12,2408.5,5000,0.52,PhD,Single,23,Yes,Fiber optic,One year,Mailed check,0,1
C-2628,Customer 2628,enterprise,50,35.9,7663.56,10000,0.6,Bachelors,Married,71,Yes,DSL,One year,Bank transfer,0,0
C-2629,Customer 2629,enterprise,62,48.08,7774.02,50000,0.74,Bachelors,Single,55,Yes,DSL,One year,Credit card,0,1
C-2630,Customer 2630,enterprise,19,49.4,388.73,10000,0.65,High School,Single,62,Yes,No,Month-to-month,Electronic check,1,0
C-2631,Customer 2631,retail,51,56.23,4447.21,5000,0.79,High School,Single,67,No,DSL,One year,Credit card,0,1
C-2632,Customer 2632,retail,29,111.18,4107.53,50000,0.44,High School,Married,55,No,No,Two year,Bank transfer,0,0
C-2633,Customer 2633,sme,10,108.17,3520.51,10000,0.56,PhD,Single,57,Yes,Fiber optic,One year,Mailed check,0,1
C-2634,Customer 2634,sme,18,79.73,3125.76,10000,0.55,Masters,Single,31,No,DSL,One year,Credit card,0,0
C-2635,Customer 2635,retail,33,63.53,5671.48,1000,0.47,PhD,Married,57,No,No,One year,Credit card,0,1
C-2636,Customer 2636,enterprise,6,58.13,1314.95,5000,0.89,PhD,Married,59,Yes,No,One year,Credit card,0,1
C-2637,Customer 2637,retail,21,79.27,4129.19,50000,0.3,Bachelors,Single,59,No,DSL,Month-to-month,Electronic check,0,0
C-2638,Customer 2638,sme,30,52.36,1939.57,5000,0.22,Masters,Married,52,Yes,Fiber optic,Two year,Credit card,0,0
C-2639,Customer 2639,enterprise,16,20.64,2823.14,50000,0.66,Masters,Single,34,No,DSL,Month-to-month,Bank transfer,1,0
C-2640,Customer 2640,enterprise,66,117.65,2164.95,5000,0.19,High School,Single,65,Yes,Fiber optic,One year,Credit card,0,1
C-2641,Customer 2641,sme,10,28.69,2290.62,50000,0.57,Masters,Married,31,Yes,DSL,Month-to-month,Electronic check,1,0
C-2642,Customer 2642,enterprise,7,28.68,6687.3,1000,0.12,Masters,Single,79,No,No,Two year,Electronic check,0,1
C-2643,Customer 2643,retail,16,90.89,1223.44,5000,0.36,High School,Single,39,Yes,No,Month-to-month,Electronic check,0,1
C-2644,Customer 2644,retail,45,114.61,457.73,1000,0.34,PhD,Single,59,Yes,DSL,Two year,Bank transfer,0,1
C-2645,Customer 2645,retail,19,116.97,2250.87,50000,0.29,Masters,Single,28,Yes,No,Two year,Electronic check,0,0
C-2646,Customer 2646,enterprise,32,143.49,5062.62,1000,0.75,Masters,Married,28,No,Fiber optic,One year,Bank transfer,0,1
C-2647,Customer 2647,enterprise,16,120.62,6030.25,10000,0.11,PhD,Married,25,Yes,DSL,Two year,Mailed check,1,1
C-2648,Customer 2648,sme,3,56.93,6768.91,1000,0.43,Masters,Married,77,No,Fiber optic,One year,Bank transfer,0,1
C-2649,Customer 2649,retail,25,49.26,3039.79,10000,0.23,Bachelors,Single,28,No,DSL,One year,Credit card,0,1
C-2650,Customer 2650,retail,63,87.01,2404.12,10000,0.34,PhD,Single,58,Yes,Fiber optic,Month-to-month,Credit card,0,1
C-2651,Customer 2651,retail,28,148.25,5842.42,10000,0.77,High School,Single,27,Yes,Fiber optic,Two year,Credit card,0,1
C-2652,Customer 2652,enterprise,69,70.19,6172.41,1000,0.11,Masters,Married,39,Yes,DSL,Two year,Credit card,0,1
C-2653,Customer 2653,retail,47,128.77,5372.1,50000,0.53,Masters,Married,35,Yes,Fiber optic,One year,Electronic check,0,1
C-2654,Customer 2654,sme,31,53.34,4534.3,10000,0.43,Bachelors,Married,64,Yes,Fiber optic,One year,Electronic check,0,1
C-2655,Customer 2655,enterprise,22,110.45,1555.1,50000,0.22,Bachelors,Married,29,Yes,No,One year,Mailed check,1,0
C-2656,Customer 2656,enterprise,13,77.08,6095.86,5000,0.68,Bachelors,Single,47,No,No,Two year,Credit card,1,1
C-2657,Customer 2657,enterprise,3,106.34,4505.0,1000,0.71,Bachelors,Single,76,No,No,One year,Electronic check,1,1
C-2658,Customer 2658,enterprise,20,147.98,7544.42,50000,0.58,Bachelors,Married,62,Yes,DSL,One year,Credit card,0,0
C-2659,Customer 2659,sme,29,28.11,308.66,10000,0.7,Bachelors,Single,36,Yes,DSL,Month-to-month,Credit card,1,0
C-2660,Customer 2660,retail,16,145.59,7982.77,50000,0.31,Masters,Married,71,No,Fiber optic,One year,Electronic check,0,0
C-2661,Customer 2661,sme,25,131.8,6397.5,10000,0.6,Bachelors,Married,29,No,DSL,Two year,Electronic check,0,1
C-2662,Customer 2662,sme,60,143.87,4971.93,5000,0.16,Masters,Single,76,Yes,Fiber optic,Month-to-month,Mailed check,0,1
C-2663,Customer 2663,retail,20,82.51,2153.57,50000,0.33,Masters,Single,47,Yes,No,One year,Electronic check,0,0
C-2664,Customer 2664,retail,44,79.95,7057.73,5000,0.16,Bachelors,Single,18,Yes,Fiber optic,One year,Bank transfer,0,1
C-2665,Customer 2665,retail,64,91.69,711.44,50000,0.62,High School,Married,42,No,Fiber optic,One year,Credit card,1,0
C-2666,Customer 2666,sme,58,29.12,6374.88,50000,0.74,Masters,Married,57,Yes,No,One year,Mailed check,1,0
C-2667,Customer 2667,enterprise,8,40.56,7343.99,1000,0.47,PhD,Married,47,Yes,No,Two year,Bank transfer,0,1
C-2668,Customer 2668,enterprise,52,64.36,2826.87,10000,0.65,High School,Single,36,No,Fiber optic,One year,Electronic check,0,1
C-2669,Customer 2669,sme,4,113.86,6911.98,5000,0.1,PhD,Single,61,No,DSL,Two year,Bank transfer,0,1
C-2670,Customer 2670,retail,5,32.27,5183.28,10000,0.72,Bachelors,Single,42,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-2671,Customer 2671,enterprise,68,139.17,2022.64,10000,0.36,PhD,Single,39,Yes,Fiber optic,One year,Bank transfer,1,0
C-2672,Customer 2672,retail,25,72.79,4914.47,50000,0.25,Masters,Single,21,No,DSL,Month-to-month,Mailed check,0,0
C-2673,Customer 2673,enterprise,65,104.04,7262.52,1000,0.68,Bachelors,Single,74,Yes,DSL,One year,Credit card,0,1
C-2674,Customer 2674,sme,3,97.32,3164.5,50000,0.54,PhD,Married,39,No,Fiber optic,One year,Electronic check,0,0
C-2675,Customer 2675,retail,49,81.58,3129.32,1000,0.34,Masters,Single,68,Yes,No,Month-to-month,Mailed check,1,1
C-2676,Customer 2676,enterprise,28,33.44,1173.73,10000,0.88,Bachelors,Single,51,Yes,No,One year,Credit card,0,0
C-2677,Customer 2677,enterprise,53,66.43,7478.67,50000,0.76,PhD,Single,50,Yes,DSL,Two year,Credit card,1,0
C-2678,Customer 2678,sme,28,98.64,7858.71,5000,0.18,High School,Single,68,No,DSL,Two year,Mailed check,0,1
C-2679,Customer 2679,retail,70,107.73,5219.78,50000,0.48,Masters,Married,69,Yes,DSL,One year,Electronic check,0,0
C-2680,Customer 2680,sme,63,141.75,6085.41,1000,0.58,Masters,Married,26,Yes,Fiber optic,Month-to-month,Mailed check,0,1
C-2681,Customer 2681,enterprise,56,132.65,2484.63,50000,0.67,High School,Single,68,Yes,DSL,Month-to-month,Credit card,1,0
C-2682,Customer 2682,sme,52,147.13,7567.31,5000,0.1,Bachelors,Single,27,Yes,No,Two year,Bank transfer,1,1
C-2683,Customer 2683,retail,10,37.9,7303.27,5000,0.81,Bachelors,Married,65,Yes,DSL,Month-to-month,Electronic check,0,1
C-2684,Customer 2684,enterprise,39,96.51,7184.54,10000,0.45,High School,Single,48,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-2685,Customer 2685,sme,13,59.28,3586.97,1000,0.53,PhD,Single,42,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-2686,Customer 2686,enterprise,60,100.98,2944.35,10000,0.49,High School,Married,32,Yes,Fiber optic,Two year,Mailed check,1,1
C-2687,Customer 2687,enterprise,43,116.0,5760.52,50000,0.8,Masters,Single,55,No,Fiber optic,Two year,Electronic check,0,0
C-2688,Customer 2688,retail,47,148.89,7742.49,1000,0.36,PhD,Married,54,Yes,Fiber optic,One year,Electronic check,1,1
C-2689,Customer 2689,enterprise,6,131.37,1416.03,1000,0.23,PhD,Single,53,No,DSL,Month-to-month,Credit card,1,1
C-2690,Customer 2690,sme,7,33.95,774.27,5000,0.6,PhD,Married,21,No,No,Month-to-month,Credit card,0,0
C-2691,Customer 2691,retail,44,99.55,4687.95,10000,0.53,PhD,Single,69,No,No,Two year,Mailed check,0,1
C-2692,Customer 2692,sme,65,110.58,4748.39,50000,0.89,Bachelors,Married,49,Yes,No,Two year,Mailed check,0,0
C-2693,Customer 2693,enterprise,17,26.13,247.07,50000,0.72,Masters,Married,63,No,No,Month-to-month,Credit card,1,0
C-2694,Customer 2694,enterprise,37,103.11,1768.07,1000,0.74,Masters,Married,53,Yes,Fiber optic,Month-to-month,Electronic check,1,1
C-2695,Customer 2695,retail,54,24.08,312.7,50000,0.39,Bachelors,Single,51,No,DSL,Month-to-month,Electronic check,0,0
C-2696,Customer 2696,enterprise,62,122.85,4186.81,1000,0.25,High School,Married,54,Yes,DSL,One year,Mailed check,0,1
C-2697,Customer 2697,retail,62,22.63,2576.69,1000,0.7,PhD,Single,46,No,No,Two year,Credit card,0,1
C-2698,Customer 2698,retail,18,29.28,3402.46,10000,0.27,PhD,Married,23,No,Fiber optic,Two year,Mailed check,0,0
C-2699,Customer 2699,retail,44,130.93,7389.68,1000,0.49,Bachelors,Married,35,No,DSL,Two year,Credit card,0,1
C-2700,Customer 2700,sme,34,130.34,3404.76,50000,0.36,PhD,Single,70,Yes,Fiber optic,Month-to-month,Mailed check,0,0
C-2701,Customer 2701,enterprise,22,26.61,4935.41,50000,0.41,Bachelors,Married,37,No,Fiber optic,Two year,Credit card,0,0
C-2702,Customer 2702,retail,37,83.82,1267.39,10000,0.12,High School,Single,47,Yes,DSL,Month-to-month,Bank transfer,1,1
C-2703,Customer 2703,enterprise,28,99.83,5172.88,5000,0.52,High School,Single,78,Yes,No,Month-to-month,Mailed check,1,1
C-2704,Customer 2704,sme,56,46.76,6599.53,50000,0.83,Bachelors,Single,78,No,DSL,One year,Electronic check,0,0
C-2705,Customer 2705,retail,47,51.42,383.37,50000,0.89,PhD,Married,20,No,Fiber optic,One year,Electronic check,0,0
C-2706,Customer 2706,enterprise,41,84.94,6187.44,1000,0.39,PhD,Single,62,Yes,DSL,Month-to-month,Mailed check,0,1
C-2707,Customer 2707,sme,19,131.22,5853.16,1000,0.69,Masters,Single,46,No,No,One year,Credit card,0,1
C-2708,Customer 2708,enterprise,45,51.36,1110.38,1000,0.36,Bachelors,Single,24,No,No,Two year,Bank transfer,0,1
C-2709,Customer 2709,retail,25,53.03,5370.4,50000,0.5,High School,Married,21,Yes,Fiber optic,Two year,Credit card,0,0
C-2710,Customer 2710,retail,43,147.77,2533.29,1000,0.82,Bachelors,Married,72,Yes,DSL,Month-to-month,Mailed check,1,1
C-2711,Customer 2711,enterprise,18,72.78,3631.46,10000,0.19,Masters,Single,57,Yes,Fiber optic,One year,Electronic check,0,0
C-2712,Customer 2712,enterprise,57,114.61,617.23,10000,0.74,PhD,Single,72,Yes,DSL,Two year,Electronic check,0,1
C-2713,Customer 2713,retail,18,139.13,6818.72,1000,0.2,PhD,Married,23,No,DSL,One year,Mailed check,0,1
C-2714,Customer 2714,retail,69,86.54,4609.18,10000,0.27,Masters,Married,32,No,Fiber optic,One year,Credit card,0,1
C-2715,Customer 2715,enterprise,46,62.98,5870.76,50000,0.49,PhD,Married,33,No,DSL,One year,Electronic check,0,0
C-2716,Customer 2716,sme,25,71.81,791.26,10000,0.32,PhD,Single,67,Yes,Fiber optic,One year,Bank transfer,0,1
C-2717,Customer 2717,sme,37,20.53,2589.9,1000,0.55,Bachelors,Married,77,No,No,One year,Credit card,1,1
C-2718,Customer 2718,enterprise,13,132.28,437.89,5000,0.25,Masters,Married,60,No,DSL,Two year,Mailed check,0,1
C-2719,Customer 2719,enterprise,20,28.96,1558.0,5000,0.3,PhD,Single,61,Yes,DSL,Two year,Electronic check,0,1
C-2720,Customer 2720,retail,8,142.3,1113.1,5000,0.23,PhD,Married,33,No,Fiber optic,Two year,Electronic check,0,1
C-2721,Customer 2721,sme,30,20.55,4128.99,1000,0.54,Masters,Married,69,No,Fiber optic,Month-to-month,Bank transfer,0,1
C-2722,Customer 2722,enterprise,66,144.78,4872.39,50000,0.46,High School,Married,70,Yes,No,One year,Bank transfer,0,0
C-2723,Customer 2723,sme,13,43.66,7800.0,50000,0.3,Masters,Married,67,No,No,Two year,Credit card,0,0
C-2724,Customer 2724,sme,43,55.31,1323.84,5000,0.54,PhD,Single,32,Yes,No,Month-to-month,Bank transfer,0,0
C-2725,Customer 2725,retail,13,46.33,2886.53,5000,0.4,Bachelors,Married,72,Yes,DSL,Month-to-month,Mailed check,0,0
C-2726,Customer 2726,retail,7,66.95,4831.39,50000,0.13,High School,Married,24,No,Fiber optic,One year,Mailed check,0,0
C-2727,Customer 2727,enterprise,66,139.6,3367.39,50000,0.78,High School,Single,45,Yes,No,Two year,Mailed check,0,1
C-2728,Customer 2728,enterprise,48,64.04,3834.31,1000,0.88,High School,Single,31,No,Fiber optic,Month-to-month,Credit card,0,1
C-2729,Customer 2729,enterprise,59,129.33,2492.48,5000,0.23,Masters,Married,34,Yes,No,Month-to-month,Bank transfer,1,1
C-2730,Customer 2730,enterprise,55,127.86,5541.57,10000,0.86,PhD,Married,79,Yes,No,One year,Electronic check,1,1
C-2731,Customer 2731,sme,53,136.98,7483.34,1000,0.32,High School,Married,32,No,Fiber optic,Two year,Bank transfer,0,1
C-2732,Customer 2732,sme,43,83.82,7165.7,50000,0.6,Bachelors,Married,28,Yes,No,Month-to-month,Credit card,0,0
C-2733,Customer 2733,retail,42,50.88,4252.64,1000,0.37,PhD,Single,20,No,Fiber optic,One year,Bank transfer,0,1
C-2734,Customer 2734,retail,5,67.67,2619.26,10000,0.12,High School,Married,66,Yes,No,One year,Bank transfer,0,0
C-2735,Customer 2735,sme,23,60.67,7903.01,10000,0.71,PhD,Single,20,No,DSL,Month-to-month,Mailed check,0,0
